latitude,longitude,distance_km,bearing_degrees
-30.00393537,-51.1924881,4.1052,268.581
-29.99823525,-51.24286361,4.1886,35.367
-30.05948858,-51.19264063,4.7217,329.056
-30.00105023,-51.18715554,3.6655,138.926
-30.00123724,-51.18742662,4.7533,38.18
-30.03880718,-51.1742501,4.7208,38.086
-30.00125787,-51.23085267,4.2053,96.328
-30.0153454,-51.2403661,3.9251,341.108
-30.04344643,-51.17164494,3.0645,314.467
-30.0668363,-51.19069213,4.5373,102.468
-30.00217826,-51.24246557,4.4225,144.06
-30.05652533,-51.18216469,4.3301,326.507
-30.02684495,-51.17958863,4.1952,125.463
-30.06623296,-51.22771362,3.7672,76.692
-30.06294027,-51.2156049,3.6441,195.403
-30.03647901,-51.25068354,3.1531,176.406
-30.06171319,-51.23750911,3.1865,266.326
-30.01574029,-51.17892436,3.5659,212.404
-30.05745025,-51.20321749,4.2821,60.597
-30.01502338,-51.18849553,2.8924,151.273
-30.01231235,-51.19417297,3.5569,52.153
-30.02388196,-51.237071,3.3595,42.321
-30.02574431,-51.17916962,2.22,302.636
-30.00128187,-51.22669078,3.8363,75.051
-30.0010103,-51.19006431,3.8117,346.806
-30.01434453,-51.20369309,4.5891,35.394
-30.02738306,-51.25400741,2.6283,30.78
-30.06850874,-51.21443171,3.5923,282.989
-30.05264073,-51.22817024,3.7791,175.286
-30.04835377,-51.2668909,2.2427,206.823
-30.03192475,-51.26487083,4.9794,252.159
-30.02722506,-51.19742091,4.5563,273.799
-30.02435719,-51.23272539,2.1164,67.047
-30.00146614,-51.2218332,1.848,308.264
-30.00300785,-51.24777863,3.7124,353.782
-30.06373598,-51.21207054,4.5606,320.494
-29.99989899,-51.18502358,3.2799,170.561
-30.05266414,-51.19587758,4.9816,39.127
-30.03190405,-51.21367012,2.9006,133.704
-30.01228575,-51.19933089,0.4905,51.536
-30.05329236,-51.17283975,3.0498,35.365
-30.02354305,-51.2604667,4.7877,115.68
-30.03369006,-51.18272515,4.3033,286.668
-30.01973477,-51.18614924,3.3655,88.196
-30.07455233,-51.21144876,3.458,61.345
-30.03421166,-51.21986215,4.4786,172.331
-30.05209961,-51.17292519,0.2177,282.856
-30.01212065,-51.24433951,4.7243,114.272
-30.02613345,-51.18474661,3.5888,314.272
-30.01174277,-51.24520592,3.3077,73.373
-30.02823672,-51.26451488,3.678,313.833
-30.01020308,-51.17769628,4.568,278.968
-30.00852093,-51.25198584,4.712,54.77
-30.07811985,-51.22099515,4.4015,311.307
-30.01873302,-51.23264002,4.846,183.8
-30.07027768,-51.19437566,2.2835,320.814
-30.01651741,-51.18881015,4.553,150.513
-30.00076507,-51.21719739,3.4328,54.033
-30.05041134,-51.24387639,3.7688,0.675
-30.02453257,-51.21030196,3.0736,235.21
-30.07313323,-51.23506757,1.3295,32.2
-30.03279574,-51.24439691,4.5971,201.378
-30.06379807,-51.24587149,2.5829,274.566
-30.06918339,-51.18760199,4.2298,219.947
-30.02409215,-51.22910656,4.8093,143.017
-30.03043797,-51.20869721,1.6105,316.798
-29.9961807,-51.20342149,0.9817,61.52
-30.04633801,-51.17960432,4.4928,17.773
-30.06104345,-51.25825458,3.888,109.549
-30.0112513,-51.21878342,4.8884,233.077
-30.03613447,-51.2603316,2.6045,357.616
-30.06992263,-51.19688721,4.1123,267.684
-30.0676151,-51.19043344,4.4038,152.999
-30.06994509,-51.2370052,4.5074,144.45
-30.04377926,-51.18702172,4.3455,205.376
-30.06024405,-51.19742425,3.1199,109.008
-30.0300181,-51.23319864,3.4498,145.623
-30.05277412,-51.23851662,1.5825,288.983
-30.06948218,-51.2230389,2.8457,224.882
-30.04216461,-51.25055476,3.909,187.614
-30.07512233,-51.22450962,3.276,255.204
-30.0333364,-51.19176989,4.55,188.333
-30.04761362,-51.20096469,2.4971,86.66
-29.99359595,-51.23176815,2.1595,131.905
-30.0433061,-51.18611408,4.7639,343.422
-30.07317657,-51.19892678,3.1863,107.601
-30.06385115,-51.21816648,4.6495,157.183
-30.02284967,-51.21182774,3.2486,180.863
-30.02752696,-51.25587513,1.4273,23.167
-30.03889046,-51.20942448,3.7643,282.135
-30.00749883,-51.19429126,0.9227,120.767
-30.03927461,-51.24112746,3.7659,36.701
-30.02477957,-51.22633938,2.3177,257.163
-30.03269326,-51.26105288,1.3796,322.703
-30.06340048,-51.17873598,4.1842,272.966
-30.0049123,-51.19524686,4.9265,130.489
-30.00039368,-51.2353492,3.9493,33.134
-30.01047395,-51.24449118,4.1735,335.902
-29.99487387,-51.20779857,3.7291,316.13
-30.04746404,-51.21360414,4.5246,12.118
-30.00528182,-51.20218979,1.4781,164.687
-30.00777528,-51.18190268,3.5899,24.522
-30.02319017,-51.24849137,4.5597,49.051
-29.9947898,-51.21147933,3.231,293.221
-29.99981931,-51.24001098,4.4729,7.647
-30.0130027,-51.25659953,4.4317,330.933
-30.03257592,-51.23539972,4.4563,302.689
-30.05836942,-51.25338156,1.7238,277.676
-30.03145688,-51.24903873,4.3349,232.497
-30.06539595,-51.23844194,3.0425,276.69
-30.03273395,-51.24352757,3.9624,210.325
-30.05008174,-51.17349946,2.5001,274.876
-30.00425132,-51.23306395,4.5853,111.998
-30.0303702,-51.16936222,3.692,336.302
-30.05008813,-51.22695954,4.6749,84.172
-30.05451034,-51.19842964,1.9369,207.537
-30.01986325,-51.24962416,2.8825,140.042
-29.99568042,-51.20932701,3.4899,298.102
-30.0070461,-51.21439744,4.4078,10.491
-30.02756286,-51.21629156,3.086,5.842
-30.03353995,-51.20625819,0.7989,9.483
-30.00548568,-51.22240552,1.1046,83.602
-30.03511564,-51.25849779,3.2756,351.976
-29.99250078,-51.20514578,3.9328,269.231
-29.99547792,-51.22838991,4.8402,14.42
-30.06627077,-51.21440931,4.4776,346.651
-30.00605826,-51.18574652,3.5313,174.919
-30.06165837,-51.22293769,4.4223,44.032
-30.06171529,-51.22959522,3.0471,189.601
-30.0191693,-51.22334723,3.2226,200.89
-30.02421117,-51.23647234,1.8066,342.347
-30.03052969,-51.19636322,2.1517,302.643
-30.05246859,-51.17683433,2.1011,77.416
-30.05926993,-51.20107057,4.4022,116.772
-30.04416665,-51.26831022,3.1703,149.756
-30.05946218,-51.25236455,4.9907,257.738
-30.02414207,-51.22377482,4.334,230.434
-30.04412985,-51.20508693,1.3085,333.247
-30.018655,-51.21203156,1.6055,131.07
-30.00204524,-51.25334396,1.8594,16.944
-30.02988754,-51.21110935,4.9961,316.527
-30.03985396,-51.24845776,0.8234,49.99
-30.05000011,-51.24164931,3.0216,258.942
-30.04693161,-51.25613097,2.8726,233.52
-30.04429282,-51.22049226,3.9483,249.744
-30.03881108,-51.18435456,1.107,194.269
-30.03079895,-51.17928696,3.2401,98.226
-30.06208865,-51.23874133,3.7196,83.402
-30.04939114,-51.23696537,3.6655,213.62
-29.99822369,-51.24319843,2.4789,228.577
-30.05920088,-51.24239367,4.7395,328.729
-30.04329989,-51.16960499,3.6235,221.083
-30.01490481,-51.19053527,4.7259,101.762
-30.03299216,-51.24838087,3.4124,49.953
-30.02540419,-51.16905648,2.964,273.553
-30.03622872,-51.26195524,4.7917,77.623
-29.99585832,-51.24326993,4.269,267.627
-30.03468503,-51.21352015,4.9697,330.236
-30.01539938,-51.22448141,0.3985,90.608
-30.06712408,-51.19129917,2.2394,342.936
-30.05854853,-51.19852704,4.4146,144.917
-30.04118517,-51.21446475,3.2342,145.288
-30.05201059,-51.25361969,0.7896,157.079
-30.04148997,-51.17473424,3.9646,240.839
-30.03701385,-51.18931467,4.2026,100.445
-30.05645166,-51.24299429,2.7419,95.516
-30.02136219,-51.26052399,3.4398,225.16
-30.03173161,-51.26550144,4.3844,289.685
-30.04094858,-51.23407284,4.6183,274.014
-30.07813854,-51.21449051,1.729,246.081
-30.02416958,-51.23130713,4.847,176.393
-29.99939496,-51.19875999,1.7566,311.559
-30.03045086,-51.23576513,4.3228,24.905
-30.05776594,-51.17966496,1.8049,284.982
-30.00475103,-51.24257046,4.4714,125.115
-30.06552627,-51.2539912,4.1004,324.183
-30.00238432,-51.2196841,4.9023,225.515
-29.98982844,-51.21670455,3.5938,356.888
-30.00568637,-51.2035101,4.9859,1.056
-30.02262141,-51.16996151,3.4975,22.932
-30.04917794,-51.21887398,4.7839,73.776
-30.03131541,-51.17219518,1.6204,184.142
-30.06248637,-51.21090668,4.3934,85.173
-30.05384852,-51.24080975,3.164,168.146
-30.03046575,-51.26041242,3.0871,226.219
-30.02300595,-51.17373571,4.1431,276.435
-30.03413284,-51.22978482,4.4234,72.99
-30.02450554,-51.2515039,1.1691,272.801
-29.99273819,-51.20236115,3.4489,289.082
-30.0120997,-51.21932569,4.8887,17.544
-30.07488843,-51.21747873,2.513,356.336
-30.05438229,-51.23677625,4.4759,179.779
-30.00544878,-51.24194963,2.8647,219.977
-30.04387022,-51.20828863,4.0025,324.227
-30.02738507,-51.21798775,1.3661,138.672
-30.02763882,-51.23341415,0.8084,357.751
-30.01664133,-51.24412069,3.2411,308.157
-30.0430059,-51.23669965,2.0557,243.106
-30.04994189,-51.26319778,4.7032,248.783
-30.03503573,-51.16838253,4.745,90.534
-30.06479793,-51.25129458,4.6619,223.99
-30.01627289,-51.17853006,4.2866,61.536
-30.034032,-51.18119943,3.5114,88.893
-30.0059171,-51.19998592,3.6205,28.044
-30.00566235,-51.25312839,4.697,313.334
-30.03184813,-51.26031211,4.119,274.324
-30.04467578,-51.25493086,3.7582,252.725
-30.01402135,-51.21802572,2.2944,359.117
-30.07253716,-51.19559998,4.7192,153.262
-30.04239393,-51.16745551,4.9101,100.119
-30.05239105,-51.25264587,3.9042,239.627
-30.01730647,-51.2348596,2.5424,319.338
-30.07569377,-51.22146255,4.5801,184.585
-29.99233408,-51.20189846,4.945,17.879
-30.02286991,-51.19495346,2.5488,59.079
-30.03210421,-51.21264919,0.5592,59.615
-30.04829383,-51.23626223,2.3479,229.718
-30.05949107,-51.22105378,2.7826,186.746
-30.03986585,-51.2654511,4.6384,262.799
-30.05381212,-51.18300587,3.9592,122.583
-30.01660331,-51.23840389,2.8318,315.126
-30.02532782,-51.22863888,1.4807,314.427
-30.01333967,-51.2188845,2.3729,357.147
-30.05340133,-51.22678235,2.2634,202.835
-30.00301083,-51.24682159,4.5022,321.397
-30.03501747,-51.21343847,0.4084,95.79
-30.04584962,-51.17505041,4.2876,106.905
-30.0020297,-51.2324575,3.8978,338.548
-30.05656438,-51.22026397,2.4507,185.875
-30.03307416,-51.21830526,0.1857,340.403
-30.01317765,-51.25571132,4.3739,303.08
-30.05174271,-51.24958442,3.6145,238.252
-29.99618581,-51.23931525,4.7593,334.002
-30.05665533,-51.19242706,3.4487,135.225
-30.0711147,-51.24704019,4.9451,214.884
-30.0726847,-51.19597222,4.7179,153.74
-30.04221874,-51.26374728,4.517,259.243
-30.04168537,-51.26696753,4.812,260.625
-30.05694036,-51.22099695,2.5003,187.385
-30.02335046,-51.21045887,1.4351,28.89
-30.04259549,-51.20794112,1.2873,133.379
-30.02153499,-51.26070315,4.3942,289.373
-30.06337189,-51.25054045,4.4978,224.729
-30.02439122,-51.16768675,4.9454,76.676
-30.01822303,-51.17146447,4.8089,67.686
-30.05359646,-51.18826847,3.5284,126.687
-29.99447544,-51.20616195,4.6033,13.921
-30.07892988,-51.22252821,4.9477,185.436
-30.05029361,-51.26593784,4.9636,249.463
-30.06459386,-51.20925112,3.4278,166.344
-30.06987287,-51.22317155,3.9538,187.713
-30.01111292,-51.25949116,4.8043,303.004
-30.02154484,-51.18217945,3.7144,66.908
-30.00917567,-51.19583786,3.5274,36.571
-29.99804454,-51.19259931,4.7328,30.666
-30.06610085,-51.23793274,4.0062,209.154
-30.03699256,-51.23126313,1.3357,258.734
-30.0207284,-51.16989634,4.8529,71.409
-30.05367543,-51.25410931,4.0983,238.899
-30.06158198,-51.21043056,3.0756,166.925
-29.99831642,-51.18770693,4.9649,35.528
-30.0653962,-51.19237537,4.1979,144.566
-30.03211597,-51.19030528,2.6489,83.906
-30.03297767,-51.21733477,0.1883,9.527
-30.06077848,-51.25142369,4.3607,228.193
-30.04241924,-51.20132717,1.7944,118.804
-30.04698742,-51.25815215,4.1335,250.596
-30.04756155,-51.22913766,1.8124,217.574
-30.06993719,-51.21761682,3.9252,179.942
-30.0085822,-51.19858069,3.4322,32.369
-30.0695685,-51.21313349,3.9085,173.602
-30.01077749,-51.18429593,4.1679,50.44
-30.06669076,-51.20312842,3.8288,158.574
-30.06192236,-51.2353242,3.478,209.272
-30.02026782,-51.20687319,1.907,33.002
-30.01623589,-51.25036336,3.7567,303.024
-30.05817895,-51.24742885,3.8815,227.592
-30.04672352,-51.16949467,4.8281,106.165
-30.01933885,-51.23648307,2.487,313.201
-30.02735859,-51.21982463,0.8371,345.57
-30.0286042,-51.26507498,4.6151,278.362
-30.06640321,-51.20408274,3.7662,159.697
-30.01598069,-51.25036668,3.7725,303.383
-30.05616061,-51.20659267,2.6193,156.002
-30.05924939,-51.25941962,4.8636,235.751
-30.05544975,-51.25294312,4.1104,235.733
-30.01321503,-51.17727197,4.5617,58.505
-30.07849425,-51.21422055,4.8882,176.119
-30.04106571,-51.26135833,4.2679,260.36
-29.99593311,-51.23007203,4.4689,344.48
-30.02452175,-51.26114799,4.3367,285.041
-30.01065412,-51.26141256,4.9876,302.337
-30.03195737,-51.18513057,3.1464,84.552
-29.99578116,-51.20354679,4.5315,17.456
-30.07059734,-51.23072238,4.1917,197.457
-30.04505251,-51.16793116,4.9259,103.601
-30.07344539,-51.21181746,4.3519,172.577
-30.05423284,-51.17348096,4.7789,117.131
-30.03193586,-51.19690579,2.0209,81.424
-30.00896259,-51.25084359,4.2866,311.785
-30.04666139,-51.19623997,2.4574,122.948
-30.06749413,-51.20217607,3.9458,157.809
-30.01730731,-51.24889777,3.5735,302.656
-29.99672609,-51.22142094,4.2334,355.089
-30.00538223,-51.25229703,4.6608,314.288
-30.00289094,-51.23452128,3.8876,335.304
-30.00672887,-51.18043719,4.7425,49.108
-30.05429912,-51.26090488,4.7027,242.292
-30.07095627,-51.21473777,4.0483,176.018
-30.04087504,-51.24756498,2.9618,256.467
-30.0336675,-51.16794359,4.7884,88.709
-30.02438374,-51.25937187,4.1759,285.854
-30.05510079,-51.21109603,2.3611,164.48
-30.00827164,-51.18226316,4.4973,49.292
-30.06519482,-51.21960507,3.4029,183.157
-30.04120996,-51.19324216,2.4617,107.255
-29.99020203,-51.21927692,4.9459,358.193
-30.02293029,-51.18510628,3.3948,67.433
-30.06302793,-51.22376941,3.2111,190.556
-30.01952008,-51.20514812,2.0694,35.607
-30.03686196,-51.19299858,2.3872,95.929
-30.07872469,-51.22191476,4.9197,184.777
-30.04481263,-51.22652103,1.4166,217.041
-30.05607432,-51.19330627,3.3433,135.474
-30.06426831,-51.24233683,4.062,215.791
-30.07179638,-51.245152,4.9071,212.636
-30.05287994,-51.23301315,2.5096,216.088
-30.01077942,-51.20120767,3.0915,30.832
-30.02729918,-51.25371236,3.5667,283.238
-29.99314167,-51.20865134,4.6973,10.645
-30.00749021,-51.1952586,3.7118,35.539
-30.02475543,-51.2362352,2.1001,301.588
-30.02056663,-51.22589027,1.7553,333.151
-30.04463483,-51.18914007,2.9621,112.034
-30.03829058,-51.20466946,1.3147,107.957
-30.07360398,-51.19656867,4.7851,154.899
-30.04047134,-51.17075009,4.5629,98.174
-30.03579793,-51.25802842,3.8894,268.104
-30.02832311,-51.2155522,0.732,16.085
-30.02624934,-51.23694038,2.0785,296.7
-30.01235703,-51.20336983,2.8355,29.035
-30.00888819,-51.23186313,3.1749,334.474
-30.04523042,-51.18273756,3.5625,109.303
-30.01650003,-51.2290249,2.2961,331.526
-30.03152672,-51.22324294,0.64,302.837
-29.99635182,-51.20274189,4.4952,18.642
-30.02383946,-51.25952805,4.2073,286.591
-30.05242812,-51.22598597,2.1341,202.066
-30.00203708,-51.17533988,4.1309,99.465
-30.00027559,-51.21128436,3.6787,9.608
-30.01886908,-51.2093216,3.9064,11.863
-30.03966085,-51.22563864,1.9158,336.349
-30.04725003,-51.20067082,1.7282,108.83
-30.00410972,-51.23715986,2.3432,233.252
-30.01596072,-51.25139378,4.7002,316.264
-30.06677493,-51.18715017,3.5988,54.731
-30.05782747,-51.24038168,4.1899,211.47
-30.0356628,-51.23984292,3.3481,219.634
-29.9998166,-51.19607245,2.0816,93.116
-30.04550518,-51.18777478,4.8261,36.616
-30.06220086,-51.23601677,2.1408,235.654
-30.00955948,-51.22157008,3.0878,187.005
-30.05434247,-51.18270932,4.372,50.348
-30.05418513,-51.21770975,2.1906,180.129
-30.05499675,-51.22243544,2.2213,191.949
-30.01886616,-51.24503807,3.4745,229.344
-30.00613787,-51.23509518,2.4291,316.265
-30.06763142,-51.21171991,3.2221,10.225
-30.00205837,-51.19299992,4.3698,147.1
-29.99543411,-51.25083901,4.8322,318.593
-30.00085095,-51.23661389,4.7282,337.282
-30.0435767,-51.22052388,3.7691,355.8
-30.01485859,-51.18569114,3.2343,107.892
-30.01333635,-51.18542599,3.8052,54.668
-30.01968573,-51.19031149,3.5432,48.018
-30.05762213,-51.20193547,2.2498,42.302
-30.03199469,-51.25025419,4.0471,230.837
-30.00436807,-51.23224839,1.4355,281.856
-29.99151598,-51.21258616,3.4031,8.254
-30.02249567,-51.20697445,4.9064,12.109
-30.01261679,-51.19473437,2.5884,58.529
-30.0288656,-51.23671557,3.0614,323.163
-30.01337653,-51.17683714,3.9831,80.719
-30.05074138,-51.23998765,3.1971,317.726
-30.00928204,-51.1767927,4.3228,114.474
-30.00673331,-51.22721564,2.9676,341.929
-29.99237052,-51.18702802,4.2826,43.542
-30.0425564,-51.22741342,4.7952,348.699
-30.02118549,-51.22454092,1.1014,216.989
-30.07047551,-51.17009143,4.8191,71.911
-30.06014736,-51.20333794,4.2168,160.92
-30.03665023,-51.21974635,2.8434,184.054
-30.01853109,-51.23503161,1.6876,262.409
-30.02827433,-51.23376946,2.3707,319.119
-30.01128908,-51.1786262,3.8248,79.33
-30.04805879,-51.23873139,3.2967,322.0
-30.0517423,-51.20355727,2.0171,137.696
-30.03203962,-51.22461954,2.0161,199.415
-30.05862851,-51.20583813,1.1746,75.708
-30.03414324,-51.18681298,3.9918,131.937
-30.01436939,-51.20716018,1.0124,86.829
-30.04472804,-51.23102461,2.5969,330.283
-30.04671984,-51.25161168,3.4562,251.061
-30.04398193,-51.25452096,3.7948,249.268
-30.06534143,-51.19541111,2.3805,115.865
-30.03570795,-51.21127418,3.4689,169.796
-30.02032798,-51.18886267,2.7753,92.444
-30.00134665,-51.24004082,2.68,306.456
-30.01694744,-51.19718531,4.196,28.033
-30.01754026,-51.21556578,1.979,5.845
-30.07397998,-51.17086613,4.8913,67.119
-30.02934028,-51.22765781,4.4795,192.407
-30.0065839,-51.21922999,0.6093,345.619
-30.00413179,-51.22129039,3.1409,353.605
-30.03274414,-51.20161293,3.7293,24.483
-30.05036374,-51.22111993,0.3948,302.415
-30.02230184,-51.19238928,2.9959,125.703
-30.05313859,-51.17523945,4.3094,71.43
-30.02111768,-51.17088546,4.9508,114.558
-30.01884956,-51.23037292,1.94,320.864
-30.05113177,-51.22887033,2.0623,328.428
-30.05401461,-51.2003868,2.4753,137.797
-30.01922136,-51.25316834,4.041,237.777
-30.03168488,-51.24223938,2.9235,305.929
-30.0102132,-51.22425268,0.7154,297.422
-30.0521612,-51.21080657,2.7966,13.649
-30.03407819,-51.25185877,3.826,239.384
-29.99959714,-51.22797992,0.9959,273.64
-30.01945636,-51.21308955,3.9232,6.441
-30.0549002,-51.20059488,2.3569,44.206
-30.06643171,-51.24646228,3.5729,230.907
-30.00907197,-51.19265918,4.2768,145.759
-30.01569499,-51.20194691,3.222,28.013
-30.00262236,-51.19927012,2.753,40.036
-30.03857376,-51.2520856,4.8663,317.043
-30.04260692,-51.25720135,3.8325,263.447
-30.05973029,-51.24051935,2.3726,248.084
-30.03553066,-51.19154167,3.7558,137.979
-30.01836513,-51.18313509,3.3257,91.702
-30.02550211,-51.17375453,4.5994,66.824
-30.04304298,-51.22753018,1.3922,316.935
-30.07271267,-51.25812816,4.007,256.513
-30.03630916,-51.21977915,4.2388,182.76
-30.069194,-51.20371335,1.3554,97.842
-30.02771562,-51.22946369,4.0071,196.474
-30.05669458,-51.20200208,1.6933,62.92
-30.03235182,-51.22967312,2.7114,205.251
-30.06284421,-51.17187678,4.4158,86.697
-30.03937752,-51.21555778,3.1428,176.311
-29.99759121,-51.20258666,1.5437,109.932
-30.02122879,-51.24235587,4.7587,330.004
-30.06089747,-51.18816461,3.2084,62.286
-30.03922332,-51.24676617,4.047,223.819
-30.05537121,-51.25305742,3.4463,261.498
-30.0692893,-51.19395287,3.2439,135.289
-30.00102193,-51.20362227,4.0832,160.677
-30.06545358,-51.1886021,4.671,36.812
-30.00777876,-51.23411579,3.7751,204.812
-30.03470734,-51.19616108,3.6355,34.718
-29.99956635,-51.21220886,0.5248,90.733
-30.03271439,-51.20477821,4.0943,17.639
-30.06055282,-51.22484926,0.725,287.246
-30.05457424,-51.19801068,3.4469,146.72
-30.07552642,-51.17885213,4.3443,120.687
-30.03221196,-51.23843263,4.9673,203.737
-30.05832839,-51.23039644,1.2561,282.449
-30.056298,-51.23250289,2.9968,208.481
-30.05226825,-51.1732805,4.9046,119.417
-30.03845243,-51.24638904,3.3902,234.675
-30.05469813,-51.25773364,3.882,263.731
-30.07533331,-51.22320081,2.2932,193.455
-30.00306319,-51.22755195,4.6245,191.883
-30.02386815,-51.24344978,4.3024,324.731
-30.00870898,-51.25634399,3.9135,287.83
-30.05901999,-51.24844796,4.1371,314.207
-30.01672227,-51.18161498,4.4036,128.006
-30.03947067,-51.25362516,3.9964,299.917
-30.07087156,-51.25345507,3.4883,261.144
-30.01595964,-51.18798048,4.9394,144.666
-30.05242186,-51.2286121,2.3309,333.09
-30.06680901,-51.22738095,2.1874,205.335
-30.0219372,-51.20350206,3.8281,159.147
-30.00421403,-51.16899273,4.895,73.226
-29.9937685,-51.21958432,3.39,356.863
-30.02759347,-51.20058004,4.8351,19.892
-30.05473684,-51.23534406,1.8751,294.73
-30.06537323,-51.24604268,3.5301,230.722
-30.06851573,-51.24323884,4.2125,215.771
-30.0413791,-51.24540995,4.6184,215.339
-30.07227339,-51.26537982,4.6556,260.733
-30.03909612,-51.19007635,4.9564,147.612
-30.0242034,-51.23645586,1.8764,254.704
-30.07205242,-51.2286996,1.5747,317.529
-30.00341746,-51.20813562,4.2603,167.575
-30.05291049,-51.22410313,3.5286,349.867
-30.02030407,-51.19048555,3.3123,127.834
-30.06080765,-51.23854548,2.5672,308.414
-30.06105842,-51.21038708,2.9928,166.474
-30.0485491,-51.2441673,3.8915,220.978
-30.04385654,-51.2013179,2.206,134.507
-30.07595,-51.25052651,3.3264,252.057
-30.02218268,-51.21623742,4.596,178.295
-30.0239507,-51.18987496,3.0133,62.615
-30.0313289,-51.2087934,1.4643,35.663
-30.04883557,-51.19937758,1.7986,78.163
-30.00549543,-51.2225787,1.6477,196.708
-30.01739247,-51.24233414,4.02,323.756
-30.04482175,-51.18583386,3.616,57.952
-30.0286903,-51.18292862,3.5303,108.706
-29.99677315,-51.24935978,3.1237,282.238
-30.04294521,-51.2084921,4.3041,11.838
-30.04262503,-51.16662816,4.9995,100.651
-30.00976577,-51.2182672,0.8893,183.779
-30.00158118,-51.241013,3.5661,320.893
-30.01183591,-51.25207504,4.951,317.965
-30.02240623,-51.1858554,3.9771,50.369
-30.05883753,-51.25615061,3.9488,290.159
-30.02101179,-51.23132781,2.9952,206.062
-29.9966727,-51.19746857,2.4658,52.049
-30.01896851,-51.23489113,4.5381,338.544
-29.99696682,-51.21664393,1.7466,3.207
-30.03897986,-51.22788391,4.3052,346.774
-30.02724645,-51.25464864,3.5942,262.285
-30.01704241,-51.23295805,1.6876,299.189
-30.03336314,-51.26445524,4.9135,293.473
-30.05736728,-51.22822258,1.0272,277.989
-30.07467491,-51.20129745,2.9778,148.067
-30.01730379,-51.20400051,4.6422,163.55
-30.02902754,-51.22967877,2.2497,329.03
-30.03225794,-51.22793322,1.1703,302.28
-30.02485041,-51.1762438,3.9968,86.198
-30.07336913,-51.17146963,4.5793,76.246
-30.06466724,-51.22209984,4.3281,185.669
-30.02358159,-51.19126878,4.1957,142.739
-30.0432443,-51.1739414,4.386,73.714
-30.00963608,-51.23616836,2.0226,241.781
-30.04435477,-51.23981357,3.5059,322.507
-30.05251535,-51.26623594,4.8004,256.989
-30.06766512,-51.25387566,4.0137,240.311
-30.00668866,-51.23029285,3.8687,198.323
-30.02658238,-51.21575118,3.1151,3.381
-30.06523906,-51.2418105,2.4927,291.085
-30.03317136,-51.25475152,4.9327,226.375
-30.06457811,-51.26830224,4.8794,271.915
-30.04781455,-51.2353584,3.7399,207.102
-30.05603536,-51.18126729,3.7977,112.693
-30.03294619,-51.19152666,3.4626,133.403
-30.02386726,-51.16832218,4.7544,87.732
-30.01986809,-51.18562751,3.3093,68.766
-30.00657367,-51.18678828,3.397,61.067
